Date,Close
11/19/2019 17:26:00,2.96
11/20/2019 17:26:00,3.02
11/21/2019 17:26:00,3
11/22/2019 17:26:00,2.98
11/25/2019 17:26:00,3.02
11/26/2019 17:26:00,2.98
11/27/2019 17:26:00,3
11/28/2019 17:26:00,3.02
11/29/2019 17:26:00,3
12/2/2019 17:26:00,2.98
12/3/2019 17:26:00,2.98
12/4/2019 17:26:00,2.94
12/5/2019 17:26:00,2.98
12/6/2019 17:26:00,2.98
12/9/2019 17:26:00,2.94
12/10/2019 17:26:00,2.98
12/11/2019 17:26:00,3
12/12/2019 17:26:00,3.04
12/13/2019 17:26:00,2.94
12/16/2019 17:26:00,2.98
12/17/2019 17:26:00,2.96
12/18/2019 17:26:00,2.96
12/19/2019 17:26:00,2.98
12/20/2019 17:26:00,2.94
12/23/2019 17:26:00,3.04
12/27/2019 17:26:00,3.04
12/30/2019 17:26:00,3.06
